2021-10-10,WINDSOR,2431,28
2021-10-10,WINDHAM,2074,23
2021-10-10,WASHINGTON,3168,18
2021-10-10,UNKNOWN,29,0
2021-10-10,RUTLAND,3512,27
2021-10-10,ORLEANS,2229,13
2021-10-10,ORANGE,1152,5
2021-10-10,LAMOILLE,1155,5
2021-10-10,GRAND-ISLE,319,2
2021-10-10,FRANKLIN,2842,45
2021-10-10,ESSEX,442,2
2021-10-10,CHITTENDEN,10507,122
2021-10-10,CALEDONIA,1576,11
2021-10-10,BENNINGTON,2838,26
2021-10-10,ADDISON,1398,8
2021-10-09,WINDSOR,2416,28
2021-10-09,WINDHAM,2051,23
2021-10-09,WASHINGTON,3129,18
2021-10-09,UNKNOWN,37,0
2021-10-09,RUTLAND,3484,27
2021-10-09,ORLEANS,2204,13
2021-10-09,ORANGE,1146,5
2021-10-09,LAMOILLE,1152,5
2021-10-09,GRAND-ISLE,319,2
2021-10-09,FRANKLIN,2833,45
2021-10-09,ESSEX,440,2
2021-10-09,CHITTENDEN,10463,122
2021-10-09,CALEDONIA,1558,11
2021-10-09,BENNINGTON,2831,26
2021-10-09,ADDISON,1396,8
2021-10-08,WINDSOR,2401,28
2021-10-08,WINDHAM,2036,23
2021-10-08,WASHINGTON,3097,18
2021-10-08,UNKNOWN,26,0
2021-10-08,RUTLAND,3454,27
2021-10-08,ORLEANS,2175,13
2021-10-08,ORANGE,1135,4
2021-10-08,LAMOILLE,1147,5
2021-10-08,GRAND-ISLE,318,2
2021-10-08,FRANKLIN,2808,45
2021-10-08,ESSEX,436,2
2021-10-08,CHITTENDEN,10422,122
2021-10-08,CALEDONIA,1548,11
2021-10-08,BENNINGTON,2813,24
2021-10-08,ADDISON,1388,8
2021-10-07,WINDSOR,2373,27
2021-10-07,WINDHAM,2017,23
2021-10-07,WASHINGTON,3069,18
2021-10-07,UNKNOWN,26,0
2021-10-07,RUTLAND,3418,27
2021-10-07,ORLEANS,2148,13
2021-10-07,ORANGE,1125,4
2021-10-07,LAMOILLE,1138,5
2021-10-07,GRAND-ISLE,318,2
2021-10-07,FRANKLIN,2790,45
2021-10-07,ESSEX,432,2
2021-10-07,CHITTENDEN,10359,121
2021-10-07,CALEDONIA,1524,11
2021-10-07,BENNINGTON,2800,22
2021-10-07,ADDISON,1386,8
2021-10-06,WINDSOR,2357,26
2021-10-06,WINDHAM,2005,23
2021-10-06,WASHINGTON,3021,18
2021-10-06,UNKNOWN,35,0
2021-10-06,RUTLAND,3389,27
2021-10-06,ORLEANS,2100,13
2021-10-06,ORANGE,1110,4
2021-10-06,LAMOILLE,1132,5
2021-10-06,GRAND-ISLE,315,2
2021-10-06,FRANKLIN,2767,45
2021-10-06,ESSEX,422,2
2021-10-06,CHITTENDEN,10310,121
2021-10-06,CALEDONIA,1503,11
2021-10-06,BENNINGTON,2784,22
2021-10-06,ADDISON,1382,8
2021-10-05,WINDSOR,2353,25
2021-10-05,WINDHAM,2000,23
2021-10-05,WASHINGTON,3002,18
2021-10-05,UNKNOWN,24,0
2021-10-05,RUTLAND,3365,27
2021-10-05,ORLEANS,2101,13
2021-10-05,ORANGE,1103,4
2021-10-05,LAMOILLE,1130,5
2021-10-05,GRAND-ISLE,315,2
2021-10-05,FRANKLIN,2758,43
2021-10-05,ESSEX,420,2
2021-10-05,CHITTENDEN,10289,120
2021-10-05,CALEDONIA,1497,11
2021-10-05,BENNINGTON,2769,22
2021-10-05,ADDISON,1379,8
2021-10-04,WINDSOR,2343,25
2021-10-04,WINDHAM,1992,23
2021-10-04,WASHINGTON,2998,18
2021-10-04,UNKNOWN,23,0
2021-10-04,RUTLAND,3329,27
2021-10-04,ORLEANS,2097,13
2021-10-04,ORANGE,1100,4
2021-10-04,LAMOILLE,1129,5
2021-10-04,GRAND-ISLE,315,2
2021-10-04,FRANKLIN,2754,43
2021-10-04,ESSEX,418,2
2021-10-04,CHITTENDEN,10278,120
2021-10-04,CALEDONIA,1495,11
2021-10-04,BENNINGTON,2762,22
2021-10-04,ADDISON,1378,8
2021-10-03,WINDSOR,2324,25
2021-10-03,WINDHAM,1981,23
2021-10-03,WASHINGTON,2973,18
2021-10-03,UNKNOWN,23,0
2021-10-03,RUTLAND,3316,26
2021-10-03,ORLEANS,2077,13
2021-10-03,ORANGE,1091,4
2021-10-03,LAMOILLE,1125,5
2021-10-03,GRAND-ISLE,314,2
2021-10-03,FRANKLIN,2745,43
2021-10-03,ESSEX,417,2
2021-10-03,CHITTENDEN,10229,120
2021-10-03,CALEDONIA,1484,10
2021-10-03,BENNINGTON,2748,22
2021-10-03,ADDISON,1374,8
2021-10-02,WINDSOR,2310,25
2021-10-02,WINDHAM,1967,23
2021-10-02,WASHINGTON,2965,18
2021-10-02,UNKNOWN,23,0
2021-10-02,RUTLAND,3304,26
2021-10-02,ORLEANS,2062,13
2021-10-02,ORANGE,1086,4
2021-10-02,LAMOILLE,1120,5
2021-10-02,GRAND-ISLE,314,2
2021-10-02,FRANKLIN,2737,43
2021-10-02,ESSEX,400,2
2021-10-02,CHITTENDEN,10198,120
2021-10-02,CALEDONIA,1482,10
2021-10-02,BENNINGTON,2742,22
2021-10-02,ADDISON,1371,8
2021-10-01,WINDSOR,2278,24
2021-10-01,WINDHAM,1951,23
2021-10-01,WASHINGTON,2953,18
2021-10-01,UNKNOWN,23,0
2021-10-01,RUTLAND,3267,26
2021-10-01,ORLEANS,2034,13
2021-10-01,ORANGE,1080,4
2021-10-01,LAMOILLE,1116,5
2021-10-01,GRAND-ISLE,311,2
