2021-10-10,YAUCO,1437,
2021-10-10,YABUCOA,1626,
2021-10-10,VILLALBA,1015,
2021-10-10,VIEQUES,266,
2021-10-10,VEGA-BAJA,4387,
2021-10-10,VEGA-ALTA,2911,
2021-10-10,UTUADO,1356,
2021-10-10,UNKNOWN,5391,3191
2021-10-10,TRUJILLO-ALTO,4536,
2021-10-10,TOA-BAJA,6102,
2021-10-10,TOA-ALTA,5692,
2021-10-10,SANTA-ISABEL,847,
2021-10-10,SAN-SEBASTIAN,2498,
2021-10-10,SAN-LORENZO,2392,
2021-10-10,SAN-JUAN,28636,
2021-10-10,SAN-GERMAN,1116,
2021-10-10,SALINAS,1431,
2021-10-10,SABANA-GRANDE,760,
2021-10-10,RIO-GRANDE,3232,
2021-10-10,RINCON,917,
2021-10-10,QUEBRADILLAS,1338,
2021-10-10,PONCE,5486,
2021-10-10,PENUELAS,780,
2021-10-10,PATILLAS,556,
2021-10-10,OROCOVIS,1202,
2021-10-10,NARANJITO,2372,
2021-10-10,NAGUABO,1476,
2021-10-10,MOROVIS,1973,
2021-10-10,MOCA,2408,
2021-10-10,MAYAGUEZ,3858,
2021-10-10,MAUNABO,556,
2021-10-10,MARICAO,178,
2021-10-10,MANATI,2334,
2021-10-10,LUQUILLO,1235,
2021-10-10,LOIZA,1726,
2021-10-10,LAS-PIEDRAS,2270,
2021-10-10,LAS-MARIAS,403,
2021-10-10,LARES,1401,
2021-10-10,LAJAS,801,
2021-10-10,JUNCOS,2980,
2021-10-10,JUANA-DIAZ,1741,
2021-10-10,JAYUYA,645,
2021-10-10,ISABELA,2529,
2021-10-10,HUMACAO,3002,
2021-10-10,HORMIGUEROS,694,
2021-10-10,HATILLO,1859,
2021-10-10,GURABO,3042,
2021-10-10,GUAYNABO,6766,
2021-10-10,GUAYANILLA,677,
2021-10-10,GUAYAMA,1346,
2021-10-10,GUANICA,440,
2021-10-10,FLORIDA,996,
2021-10-10,FAJARDO,2154,
2021-10-10,DORADO,3368,
2021-10-10,CULEBRA,56,
2021-10-10,COROZAL,2425,
2021-10-10,COMERIO,1054,
2021-10-10,COAMO,1405,
2021-10-10,CIDRA,1891,
2021-10-10,CIALES,1067,
2021-10-10,CEIBA,662,
2021-10-10,CAYEY,1967,
2021-10-10,CATANO,1909,
2021-10-10,CAROLINA,12909,
2021-10-10,CANOVANAS,3061,
2021-10-10,CAMUY,1762,
2021-10-10,CAGUAS,8879,
2021-10-10,CABO-ROJO,1900,
2021-10-10,BAYAMON,15611,
2021-10-10,BARRANQUITAS,1843,
2021-10-10,BARCELONETA,1181,
2021-10-10,ARROYO,545,
2021-10-10,ARECIBO,4569,
2021-10-10,ANASCO,1416,
2021-10-10,AIBONITO,1021,
2021-10-10,AGUAS-BUENAS,1628,
2021-10-10,AGUADILLA,3031,
2021-10-10,AGUADA,2413,
2021-10-10,ADJUNTAS,667,
2021-10-09,YAUCO,1437,
2021-10-09,YABUCOA,1626,
2021-10-09,VILLALBA,1015,
2021-10-09,VIEQUES,266,
2021-10-09,VEGA-BAJA,4387,
2021-10-09,VEGA-ALTA,2911,
2021-10-09,UTUADO,1356,
2021-10-09,UNKNOWN,5391,3189
2021-10-09,TRUJILLO-ALTO,4536,
2021-10-09,TOA-BAJA,6102,
2021-10-09,TOA-ALTA,5692,
2021-10-09,SANTA-ISABEL,847,
2021-10-09,SAN-SEBASTIAN,2498,
2021-10-09,SAN-LORENZO,2392,
2021-10-09,SAN-JUAN,28636,
2021-10-09,SAN-GERMAN,1116,
2021-10-09,SALINAS,1431,
2021-10-09,SABANA-GRANDE,760,
2021-10-09,RIO-GRANDE,3232,
2021-10-09,RINCON,917,
2021-10-09,QUEBRADILLAS,1338,
2021-10-09,PONCE,5486,
2021-10-09,PENUELAS,780,
2021-10-09,PATILLAS,556,
2021-10-09,OROCOVIS,1202,
2021-10-09,NARANJITO,2372,
2021-10-09,NAGUABO,1476,
2021-10-09,MOROVIS,1973,
2021-10-09,MOCA,2408,
2021-10-09,MAYAGUEZ,3858,
2021-10-09,MAUNABO,556,
2021-10-09,MARICAO,178,
2021-10-09,MANATI,2334,
2021-10-09,LUQUILLO,1235,
2021-10-09,LOIZA,1726,
2021-10-09,LAS-PIEDRAS,2270,
2021-10-09,LAS-MARIAS,403,
2021-10-09,LARES,1401,
2021-10-09,LAJAS,801,
2021-10-09,JUNCOS,2980,
2021-10-09,JUANA-DIAZ,1741,
2021-10-09,JAYUYA,645,
2021-10-09,ISABELA,2529,
2021-10-09,HUMACAO,3002,
2021-10-09,HORMIGUEROS,694,
2021-10-09,HATILLO,1859,
2021-10-09,GURABO,3042,
2021-10-09,GUAYNABO,6766,
2021-10-09,GUAYANILLA,677,
2021-10-09,GUAYAMA,1346,
2021-10-09,GUANICA,440,
2021-10-09,FLORIDA,996,
2021-10-09,FAJARDO,2154,
2021-10-09,DORADO,3368,
2021-10-09,CULEBRA,56,
2021-10-09,COROZAL,2425,
2021-10-09,COMERIO,1054,
2021-10-09,COAMO,1405,
2021-10-09,CIDRA,1891,
2021-10-09,CIALES,1067,
2021-10-09,CEIBA,662,
2021-10-09,CAYEY,1967,
2021-10-09,CATANO,1909,
2021-10-09,CAROLINA,12909,
2021-10-09,CANOVANAS,3061,
2021-10-09,CAMUY,1762,
2021-10-09,CAGUAS,8879,
2021-10-09,CABO-ROJO,1900,
2021-10-09,BAYAMON,15611,
2021-10-09,BARRANQUITAS,1843,
2021-10-09,BARCELONETA,1181,
2021-10-09,ARROYO,545,
2021-10-09,ARECIBO,4569,
2021-10-09,ANASCO,1416,
2021-10-09,AIBONITO,1021,
2021-10-09,AGUAS-BUENAS,1628,
2021-10-09,AGUADILLA,3031,
2021-10-09,AGUADA,2413,
2021-10-09,ADJUNTAS,667,
2021-10-08,YAUCO,1437,
2021-10-08,YABUCOA,1626,
2021-10-08,VILLALBA,1014,
2021-10-08,VIEQUES,266,
2021-10-08,VEGA-BAJA,4386,
2021-10-08,VEGA-ALTA,2911,
2021-10-08,UTUADO,1356,
2021-10-08,UNKNOWN,5396,3187
2021-10-08,TRUJILLO-ALTO,4535,
2021-10-08,TOA-BAJA,6097,
2021-10-08,TOA-ALTA,5691,
2021-10-08,SANTA-ISABEL,847,
2021-10-08,SAN-SEBASTIAN,2498,
2021-10-08,SAN-LORENZO,2389,
2021-10-08,SAN-JUAN,28626,
2021-10-08,SAN-GERMAN,1116,
2021-10-08,SALINAS,1431,
2021-10-08,SABANA-GRANDE,759,
2021-10-08,RIO-GRANDE,3231,
2021-10-08,RINCON,917,
2021-10-08,QUEBRADILLAS,1336,
2021-10-08,PONCE,5474,
2021-10-08,PENUELAS,780,
2021-10-08,PATILLAS,556,
2021-10-08,OROCOVIS,1202,
2021-10-08,NARANJITO,2372,
2021-10-08,NAGUABO,1476,
2021-10-08,MOROVIS,1973,
2021-10-08,MOCA,2408,
2021-10-08,MAYAGUEZ,3857,
2021-10-08,MAUNABO,556,
2021-10-08,MARICAO,178,
2021-10-08,MANATI,2333,
2021-10-08,LUQUILLO,1230,
2021-10-08,LOIZA,1724,
2021-10-08,LAS-PIEDRAS,2270,
2021-10-08,LAS-MARIAS,403,
2021-10-08,LARES,1401,
2021-10-08,LAJAS,797,
2021-10-08,JUNCOS,2979,
2021-10-08,JUANA-DIAZ,1739,
2021-10-08,JAYUYA,645,
2021-10-08,ISABELA,2527,
2021-10-08,HUMACAO,3000,
2021-10-08,HORMIGUEROS,694,
2021-10-08,HATILLO,1855,
2021-10-08,GURABO,3042,
2021-10-08,GUAYNABO,6764,
2021-10-08,GUAYANILLA,677,
2021-10-08,GUAYAMA,1343,
2021-10-08,GUANICA,440,
2021-10-08,FLORIDA,996,
2021-10-08,FAJARDO,2148,
2021-10-08,DORADO,3367,
2021-10-08,CULEBRA,56,
2021-10-08,COROZAL,2425,
2021-10-08,COMERIO,1053,
2021-10-08,COAMO,1403,
2021-10-08,CIDRA,1891,
2021-10-08,CIALES,1067,
2021-10-08,CEIBA,662,
2021-10-08,CAYEY,1965,
2021-10-08,CATANO,1907,
2021-10-08,CAROLINA,12897,
2021-10-08,CANOVANAS,3061,
2021-10-08,CAMUY,1759,
2021-10-08,CAGUAS,8878,
2021-10-08,CABO-ROJO,1900,
2021-10-08,BAYAMON,15600,
2021-10-08,BARRANQUITAS,1843,
2021-10-08,BARCELONETA,1180,
2021-10-08,ARROYO,545,
2021-10-08,ARECIBO,4562,
2021-10-08,ANASCO,1416,
2021-10-08,AIBONITO,1019,
2021-10-08,AGUAS-BUENAS,1627,
2021-10-08,AGUADILLA,3030,
2021-10-08,AGUADA,2411,
2021-10-08,ADJUNTAS,667,
2021-10-07,YAUCO,1435,
2021-10-07,YABUCOA,1624,
2021-10-07,VILLALBA,1014,
2021-10-07,VIEQUES,266,
2021-10-07,VEGA-BAJA,4383,
2021-10-07,VEGA-ALTA,2910,
2021-10-07,UTUADO,1355,
2021-10-07,UNKNOWN,5393,3182
2021-10-07,TRUJILLO-ALTO,4531,
2021-10-07,TOA-BAJA,6095,
2021-10-07,TOA-ALTA,5688,
2021-10-07,SANTA-ISABEL,846,
2021-10-07,SAN-SEBASTIAN,2498,
2021-10-07,SAN-LORENZO,2387,
2021-10-07,SAN-JUAN,28616,
2021-10-07,SAN-GERMAN,1115,
2021-10-07,SALINAS,1431,
2021-10-07,SABANA-GRANDE,759,
2021-10-07,RIO-GRANDE,3231,
2021-10-07,RINCON,917,
2021-10-07,QUEBRADILLAS,1335,
2021-10-07,PONCE,5468,
2021-10-07,PENUELAS,780,
2021-10-07,PATILLAS,556,
2021-10-07,OROCOVIS,1202,
2021-10-07,NARANJITO,2372,
